virtuemart_product_id,product_name,product_sku,product_parent_sku,slug,VM_MULTIVARIANT_FIELD_LABEL1,Color,multi_variant_title,multi_variant_fields,product_price,published,,
,TIENTO-Art:758T,0101144600,0101144590,TIENTO-Art 758T-0101144600,T2,A-PRINT,,,1.0,Y,,
,TIENTO-Art:758T,0101144610,0101144590,TIENTO-Art 758T-0101144610,T3,A-PRINT,,,1.0,Y,,
,TIENTO-Art:758T,0101144620,0101144590,TIENTO-Art 758T-0101144620,T4,A-PRINT,,,1.0,Y,,
,TIENTO-Art:758T,0101144630,0101144590,TIENTO-Art 758T-0101144630,T5,A-PRINT,,,1.0,Y,,
,TIENTO-Art:758T,0101149300,0101144590,TIENTO-Art 758T-0101149300,TIENTO,CONJ.,,,1.0,N,,
8445,TIENTO-Art:759T,0101176660,,TIENTO-Art 759T-0101176660,T1,blanco,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Tiento,"CONJUNTO TIENTO-Art:759T<br />Conjunto triángulo taza soft y cola less de algodón lycra plumetí y puntilla<br />
Talles: 1 - 2 - 3 - 4<br />
Colores: Blanco - Negro"
,TIENTO-Art:759T,0101176620,0101176660,TIENTO-Art 759T-0101176620,T1,negro,,,1.0,Y,,
,TIENTO-Art:759T,0101176650,0101176660,TIENTO-Art 759T-0101176650,T2,blanco,,,1.0,Y,,
,TIENTO-Art:759T,0101176610,0101176660,TIENTO-Art 759T-0101176610,T2,negro,,,1.0,Y,,
,TIENTO-Art:759T,0101176640,0101176660,TIENTO-Art 759T-0101176640,T3,blanco,,,1.0,Y,,
,TIENTO-Art:759T,0101176600,0101176660,TIENTO-Art 759T-0101176600,T3,negro,,,1.0,Y,,
,TIENTO-Art:759T,0101176630,0101176660,TIENTO-Art 759T-0101176630,T4,blanco,,,1.0,Y,,
,TIENTO-Art:759T,0101176590,0101176660,TIENTO-Art 759T-0101176590,T4,negro,,,1.0,Y,,
8446,TIENTO-Art:761T,0101176860,,TIENTO-Art 761T-0101176860,T1,negro,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Tiento,"CORSET TIENTO-Art:761T<br />Corset taza soft y coaless de tul y lycra de puntilla<br />
Talles: 1 - 2 - 3 - 4<br />
Colores: Negro"
,TIENTO-Art:761T,0101199080,0101176860,TIENTO-Art 761T-0101199080,T1,ROJO,,,1.0,Y,,
,TIENTO-Art:761T,0101176850,0101176860,TIENTO-Art 761T-0101176850,T2,negro,,,1.0,Y,,
,TIENTO-Art:761T,0101199090,0101176860,TIENTO-Art 761T-0101199090,T2,ROJO,,,1.0,Y,,
,TIENTO-Art:761T,0101176840,0101176860,TIENTO-Art 761T-0101176840,T3,negro,,,1.0,Y,,
,TIENTO-Art:761T,0101199060,0101176860,TIENTO-Art 761T-0101199060,T3,ROJO,,,1.0,Y,,
,TIENTO-Art:761T,0101176830,0101176860,TIENTO-Art 761T-0101176830,T4,negro,,,1.0,Y,,
,TIENTO-Art:761T,0101199070,0101176860,TIENTO-Art 761T-0101199070,T4,ROJO,,,1.0,Y,,
2690,TIENTO-Art:762T,0101144640,,TIENTO-Art 762T-0101144640,T1,BLANCO,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Tiento,"CONJUNTO TIENTO-Art:762T<br />CONJUNTO BUSTIER TAZA SOFT Y COLA LESS DE MICROFIBRAY PUNTILLA<br />
Talles: 1 - 2 - 3 - 4 - 5 <br /> 
Colores: BLANCO - NEGRO - ROJO"
,TIENTO-Art:762T,0101144650,0101144640,TIENTO-Art 762T-0101144650,T1,NEGRO,,,1.0,Y,,
,TIENTO-Art:762T,0101144660,0101144640,TIENTO-Art 762T-0101144660,T1,ROJO,,,1.0,Y,,
,TIENTO-Art:762T,0101144670,0101144640,TIENTO-Art 762T-0101144670,T2,BLANCO,,,1.0,Y,,
,TIENTO-Art:762T,0101144680,0101144640,TIENTO-Art 762T-0101144680,T2,NEGRO,,,1.0,Y,,
,TIENTO-Art:762T,0101144690,0101144640,TIENTO-Art 762T-0101144690,T2,ROJO,,,1.0,Y,,
,TIENTO-Art:762T,0101144700,0101144640,TIENTO-Art 762T-0101144700,T3,BLANCO,,,1.0,Y,,
,TIENTO-Art:762T,0101144710,0101144640,TIENTO-Art 762T-0101144710,T3,NEGRO,,,1.0,Y,,
,TIENTO-Art:762T,0101144720,0101144640,TIENTO-Art 762T-0101144720,T3,ROJO,,,1.0,Y,,
,TIENTO-Art:762T,0101144730,0101144640,TIENTO-Art 762T-0101144730,T4,BLANCO,,,1.0,Y,,
,TIENTO-Art:762T,0101144740,0101144640,TIENTO-Art 762T-0101144740,T4,NEGRO,,,1.0,Y,,
,TIENTO-Art:762T,0101144750,0101144640,TIENTO-Art 762T-0101144750,T4,ROJO,,,1.0,Y,,
,TIENTO-Art:762T,0101144760,0101144640,TIENTO-Art 762T-0101144760,T5,BLANCO,,,1.0,Y,,
,TIENTO-Art:762T,0101144770,0101144640,TIENTO-Art 762T-0101144770,T5,NEGRO,,,1.0,Y,,
,TIENTO-Art:762T,0101144780,0101144640,TIENTO-Art 762T-0101144780,T5,ROJO,,,1.0,Y,,
7092,TIENTO-Art:763T,0109001010,,TIENTO-Art 763T-0109001010,T1,FUCSIA,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Tiento,"BODY TIENTO-Art:763T<br />Body de microfibra.<br /> 
Talles: 1 - 2 - 3 - 4 <br />
Colores: NEGRO - FUCSIA"
,TIENTO-Art:763T,0109001210,0109001010,TIENTO-Art 763T-0109001210,T1,NEGRO,,,1.0,Y,,
,TIENTO-Art:763T,0109001020,0109001010,TIENTO-Art 763T-0109001020,T2,FUCSIA,,,1.0,Y,,
,TIENTO-Art:763T,0109001220,0109001010,TIENTO-Art 763T-0109001220,T2,NEGRO,,,1.0,Y,,
,TIENTO-Art:763T,0109001030,0109001010,TIENTO-Art 763T-0109001030,T3,FUCSIA,,,1.0,Y,,
,TIENTO-Art:763T,0109001230,0109001010,TIENTO-Art 763T-0109001230,T3,NEGRO,,,1.0,Y,,
,TIENTO-Art:763T,0109001040,0109001010,TIENTO-Art 763T-0109001040,T4,FUCSIA,,,1.0,Y,,
,TIENTO-Art:763T,0109001240,0109001010,TIENTO-Art 763T-0109001240,T4,NEGRO,,,1.0,Y,,
,TIENTO-Art:763T,0109000860,0109001010,TIENTO-Art 763T-0109000860,TIENTO,BODY,,,1.0,Y,,
5346,TIENTO-Art:764T,0101144790,,TIENTO-Art 764T-0101144790,T1,BLANCO,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Tiento,"CONJUNTO TIENTO-Art:764T<br />Body encaje y puntilla.<br />
Talles: 1 - 2 - 3 - 4<br />
Colores: blanco - negro - rojo"
,TIENTO-Art:764T,0101144800,0101144790,TIENTO-Art 764T-0101144800,T1,NEGRO,,,1.0,Y,,
,TIENTO-Art:764T,0101144810,0101144790,TIENTO-Art 764T-0101144810,T1,ROJO,,,1.0,Y,,
,TIENTO-Art:764T,0101144820,0101144790,TIENTO-Art 764T-0101144820,T2,BLANCO,,,1.0,Y,,
,TIENTO-Art:764T,0101144830,0101144790,TIENTO-Art 764T-0101144830,T2,NEGRO,,,1.0,Y,,
,TIENTO-Art:764T,0101144840,0101144790,TIENTO-Art 764T-0101144840,T2,ROJO,,,1.0,Y,,
,TIENTO-Art:764T,0101144850,0101144790,TIENTO-Art 764T-0101144850,T3,BLANCO,,,1.0,Y,,
,TIENTO-Art:764T,0101144860,0101144790,TIENTO-Art 764T-0101144860,T3,NEGRO,,,1.0,Y,,
,TIENTO-Art:764T,0101144870,0101144790,TIENTO-Art 764T-0101144870,T3,ROJO,,,1.0,Y,,
,TIENTO-Art:764T,0101144880,0101144790,TIENTO-Art 764T-0101144880,T4,BLANCO,,,1.0,Y,,
,TIENTO-Art:764T,0101144890,0101144790,TIENTO-Art 764T-0101144890,T4,NEGRO,,,1.0,Y,,
,TIENTO-Art:764T,0101144900,0101144790,TIENTO-Art 764T-0101144900,T4,ROJO,,,1.0,Y,,
,TIENTO-Art:764T,0101149310,0101144790,TIENTO-Art 764T-0101149310,TIENTO,CONJ.,,,1.0,N,,
7093,TIENTO-Art:765T,0109001050,,TIENTO-Art 765T-0109001050,T1,NEGRO,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Tiento,"BODY TIENTO-Art:765T<br />Body taza soft de plumeti y puntilla.<br /> 
Talles: 1 - 2 - 3 - 4 <br />
Colores: NEGRO - VERDE - ROJO"
,TIENTO-Art:765T,0109001060,0109001050,TIENTO-Art 765T-0109001060,T1,ROJO,,,1.0,Y,,
,TIENTO-Art:765T,0109000890,0109001050,TIENTO-Art 765T-0109000890,T1,VERDE,,,1.0,Y,,
,TIENTO-Art:765T,0109001070,0109001050,TIENTO-Art 765T-0109001070,T2,NEGRO,,,1.0,Y,,
,TIENTO-Art:765T,0109001080,0109001050,TIENTO-Art 765T-0109001080,T2,ROJO,,,1.0,Y,,
,TIENTO-Art:765T,0109000900,0109001050,TIENTO-Art 765T-0109000900,T2,VERDE,,,1.0,Y,,
,TIENTO-Art:765T,0109001090,0109001050,TIENTO-Art 765T-0109001090,T3,NEGRO,,,1.0,Y,,
,TIENTO-Art:765T,0109001100,0109001050,TIENTO-Art 765T-0109001100,T3,ROJO,,,1.0,Y,,
,TIENTO-Art:765T,0109000910,0109001050,TIENTO-Art 765T-0109000910,T3,VERDE,,,1.0,Y,,
,TIENTO-Art:765T,0109001110,0109001050,TIENTO-Art 765T-0109001110,T4,NEGRO,,,1.0,Y,,
,TIENTO-Art:765T,0109001120,0109001050,TIENTO-Art 765T-0109001120,T4,ROJO,,,1.0,Y,,
,TIENTO-Art:765T,0109000920,0109001050,TIENTO-Art 765T-0109000920,T4,VERDE,,,1.0,Y,,
,TIENTO-Art:765T,0109000850,0109001050,TIENTO-Art 765T-0109000850,TIENTO,BODY,,,1.0,Y,,
8447,TIENTO-Art:767T,0101176700,,TIENTO-Art 767T-0101176700,T1,gris,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Tiento,"CONJUNTO TIENTO-Art:767T<br />Conjunto boustier taza soft y colaless de plumetí y puntilla<br />
Talles: 1 - 2 - 3 - 4<br />
Colores: Gris plata - Negro verde"
,TIENTO-Art:767T,0101177170,0101176700,TIENTO-Art 767T-0101177170,T1,NEGRO,,,1.0,Y,,
,TIENTO-Art:767T,0101176690,0101176700,TIENTO-Art 767T-0101176690,T2,gris/plata,,,1.0,Y,,
,TIENTO-Art:767T,0101177180,0101176700,TIENTO-Art 767T-0101177180,T2,NEGRO,,,1.0,Y,,
,TIENTO-Art:767T,0101176680,0101176700,TIENTO-Art 767T-0101176680,T3,gris/plata,,,1.0,Y,,
,TIENTO-Art:767T,0101177190,0101176700,TIENTO-Art 767T-0101177190,T3,NEGRO,,,1.0,Y,,
,TIENTO-Art:767T,0101176670,0101176700,TIENTO-Art 767T-0101176670,T4,gris/,,,1.0,Y,,
,TIENTO-Art:767T,0101177200,0101176700,TIENTO-Art 767T-0101177200,T4,NEGRO,,,1.0,Y,,
2687,TIENTO-Art:768T,0101144930,,TIENTO-Art 768T-0101144930,T1,AZUL,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Tiento,"CONJUNTO TIENTO-Art:768T<br />CONJUNTO TAZA SOFT Y COLA LESS DE MICROFIBRA FANTASIA Y PUNTILLA<br />
Talles: 1 - 2 - 3 - 4 - 5 <br />
Colores: AZUL MARINO - BLANCO - NEGRO"
,TIENTO-Art:768T,0101144910,0101144930,TIENTO-Art 768T-0101144910,T1,BLANCO,,,1.0,Y,,
,TIENTO-Art:768T,0101144940,0101144930,TIENTO-Art 768T-0101144940,T1,MARINO,,,1.0,Y,,
,TIENTO-Art:768T,0101144920,0101144930,TIENTO-Art 768T-0101144920,T1,NEGRO,,,1.0,Y,,
,TIENTO-Art:768T,0101144970,0101144930,TIENTO-Art 768T-0101144970,T2,AZUL,,,1.0,Y,,
,TIENTO-Art:768T,0101144950,0101144930,TIENTO-Art 768T-0101144950,T2,BLANCO,,,1.0,Y,,
,TIENTO-Art:768T,0101144980,0101144930,TIENTO-Art 768T-0101144980,T2,MARINO,,,1.0,Y,,
,TIENTO-Art:768T,0101144960,0101144930,TIENTO-Art 768T-0101144960,T2,NEGRO,,,1.0,Y,,
,TIENTO-Art:768T,0101145010,0101144930,TIENTO-Art 768T-0101145010,T3,AZUL,,,1.0,Y,,
,TIENTO-Art:768T,0101144990,0101144930,TIENTO-Art 768T-0101144990,T3,BLANCO,,,1.0,Y,,
,TIENTO-Art:768T,0101145020,0101144930,TIENTO-Art 768T-0101145020,T3,MARINO,,,1.0,Y,,
,TIENTO-Art:768T,0101145000,0101144930,TIENTO-Art 768T-0101145000,T3,NEGRO,,,1.0,Y,,
,TIENTO-Art:768T,0101145050,0101144930,TIENTO-Art 768T-0101145050,T4,AZUL,,,1.0,Y,,
,TIENTO-Art:768T,0101145030,0101144930,TIENTO-Art 768T-0101145030,T4,BLANCO,,,1.0,Y,,
,TIENTO-Art:768T,0101145060,0101144930,TIENTO-Art 768T-0101145060,T4,MARINO,,,1.0,Y,,
,TIENTO-Art:768T,0101166330,0101144930,TIENTO-Art 768T-0101166330,T4,MARINO,,,1.0,Y,,
,TIENTO-Art:768T,0101145040,0101144930,TIENTO-Art 768T-0101145040,T4,NEGRO,,,1.0,Y,,
,TIENTO-Art:768T,0101145090,0101144930,TIENTO-Art 768T-0101145090,T5,AZUL,,,1.0,Y,,
,TIENTO-Art:768T,0101145070,0101144930,TIENTO-Art 768T-0101145070,T5,BLANCO,,,1.0,Y,,
,TIENTO-Art:768T,0101145100,0101144930,TIENTO-Art 768T-0101145100,T5,MARINO,,,1.0,Y,,
,TIENTO-Art:768T,0101166320,0101144930,TIENTO-Art 768T-0101166320,T5,MARINO,,,1.0,Y,,
,TIENTO-Art:768T,0101145080,0101144930,TIENTO-Art 768T-0101145080,T5,NEGRO,,,1.0,Y,,
5347,TIENTO-Art:769T,0101145110,,TIENTO-Art 769T-0101145110,T1,BLANCO,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Tiento,"CONJUNTO TIENTO-Art:769T<br />Conjunto bralette y tanga-less. puntilla.<br />
Talles: 1 - 2 - 3 - 4<br />
Colores: negro - blanco - negro con verde"
,TIENTO-Art:769T,0101145120,0101145110,TIENTO-Art 769T-0101145120,T1,NEGRO,,,1.0,Y,,
,TIENTO-Art:769T,0101166420,0101145110,TIENTO-Art 769T-0101166420,T1,NEGRO,,,1.0,Y,,
,TIENTO-Art:769T,0101145130,0101145110,TIENTO-Art 769T-0101145130,T2,BLANCO,,,1.0,Y,,
,TIENTO-Art:769T,0101145140,0101145110,TIENTO-Art 769T-0101145140,T2,NEGRO,,,1.0,Y,,
,TIENTO-Art:769T,0101166430,0101145110,TIENTO-Art 769T-0101166430,T2,NEGRO,,,1.0,Y,,
,TIENTO-Art:769T,0101145150,0101145110,TIENTO-Art 769T-0101145150,T3,BLANCO,,,1.0,Y,,
,TIENTO-Art:769T,0101145160,0101145110,TIENTO-Art 769T-0101145160,T3,NEGRO,,,1.0,Y,,
,TIENTO-Art:769T,0101166410,0101145110,TIENTO-Art 769T-0101166410,T3,NEGRO,,,1.0,Y,,
,TIENTO-Art:769T,0101145170,0101145110,TIENTO-Art 769T-0101145170,T4,BLANCO,,,1.0,Y,,
,TIENTO-Art:769T,0101145180,0101145110,TIENTO-Art 769T-0101145180,T4,NEGRO,,,1.0,Y,,
,TIENTO-Art:769T,0101166400,0101145110,TIENTO-Art 769T-0101166400,T4,NEGRO,,,1.0,Y,,
,TIENTO-Art:769T,0101149320,0101145110,TIENTO-Art 769T-0101149320,TIENTO,CONJ.,,,1.0,N,,
2693,TIENTO-Art:770T,0101145200,,TIENTO-Art 770T-0101145200,T1,FUCSIA,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Tiento,"CONJUNTO TIENTO-Art:770T<br />CONJUNTO TAZA SOFT Y COLA LESS DE PUNTILLA<br />
Talles: 1 - 2 - 3 - 4 <br />
Colores: AZUL MARINO - FUCSIA"
,TIENTO-Art:770T,0101145190,0101145200,TIENTO-Art 770T-0101145190,T1,MARINO,,,1.0,Y,,
,TIENTO-Art:770T,0101145220,0101145200,TIENTO-Art 770T-0101145220,T2,FUCSIA,,,1.0,Y,,
,TIENTO-Art:770T,0101145210,0101145200,TIENTO-Art 770T-0101145210,T2,MARINO,,,1.0,Y,,
,TIENTO-Art:770T,0101145240,0101145200,TIENTO-Art 770T-0101145240,T3,FUCSIA,,,1.0,Y,,
,TIENTO-Art:770T,0101145230,0101145200,TIENTO-Art 770T-0101145230,T3,MARINO,,,1.0,Y,,
,TIENTO-Art:770T,0101145260,0101145200,TIENTO-Art 770T-0101145260,T4,FUCSIA,,,1.0,Y,,
,TIENTO-Art:770T,0101145250,0101145200,TIENTO-Art 770T-0101145250,T4,MARINO,,,1.0,Y,,
,TIENTO-Art:770T,0101149330,0101145200,TIENTO-Art 770T-0101149330,TIENTO,CONJ.,,,1.0,N,,
8448,TIENTO-Art:771T,0101175970,,TIENTO-Art 771T-0101175970,T1,lavanda,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Tiento,"CONJUNTO TIENTO-Art:771T<br />Conjunto taza soft y tanga less de microfibra y puntilla<br />
Talles: 1 - 2 - 3 - 4<br />
Colores: Negro - Rosa - Lavanda"
,TIENTO-Art:771T,0101175960,0101175970,TIENTO-Art 771T-0101175960,T1,negro,,,1.0,Y,,
,TIENTO-Art:771T,0101175980,0101175970,TIENTO-Art 771T-0101175980,T1,rosa,,,1.0,Y,,
,TIENTO-Art:771T,0101175940,0101175970,TIENTO-Art 771T-0101175940,T2,lavanda,,,1.0,Y,,
,TIENTO-Art:771T,0101175930,0101175970,TIENTO-Art 771T-0101175930,T2,negro,,,1.0,Y,,
,TIENTO-Art:771T,0101175950,0101175970,TIENTO-Art 771T-0101175950,T2,rosa,,,1.0,Y,,
,TIENTO-Art:771T,0101175910,0101175970,TIENTO-Art 771T-0101175910,T3,lavanda,,,1.0,Y,,
,TIENTO-Art:771T,0101175900,0101175970,TIENTO-Art 771T-0101175900,T3,negro,,,1.0,Y,,
,TIENTO-Art:771T,0101175920,0101175970,TIENTO-Art 771T-0101175920,T3,rosa,,,1.0,Y,,
,TIENTO-Art:771T,0101175880,0101175970,TIENTO-Art 771T-0101175880,T4,lavanda,,,1.0,Y,,
,TIENTO-Art:771T,0101175870,0101175970,TIENTO-Art 771T-0101175870,T4,negro,,,1.0,Y,,
,TIENTO-Art:771T,0101175890,0101175970,TIENTO-Art 771T-0101175890,T4,rosa,,,1.0,Y,,
2705,TIENTO-Art:772T,0101145270,,TIENTO-Art 772T-0101145270,T1,BLANCO,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Tiento,"CONJUNTO TIENTO-Art:772T<br />CONJUNTO TAZA SOFT Y COLA LESS DE MICROFIBRA Y PUNTILLA<br />
Talles: 1 - 2 - 3 - 4 - 5 <br />
Colores: BLANCO - NEGRO - ROJO"
,TIENTO-Art:772T,0101145280,0101145270,TIENTO-Art 772T-0101145280,T1,NEGRO,,,1.0,Y,,
,TIENTO-Art:772T,0101145290,0101145270,TIENTO-Art 772T-0101145290,T1,ROJO,,,1.0,Y,,
,TIENTO-Art:772T,0101145300,0101145270,TIENTO-Art 772T-0101145300,T2,BLANCO,,,1.0,Y,,
,TIENTO-Art:772T,0101145310,0101145270,TIENTO-Art 772T-0101145310,T2,NEGRO,,,1.0,Y,,
,TIENTO-Art:772T,0101145320,0101145270,TIENTO-Art 772T-0101145320,T2,ROJO,,,1.0,Y,,
,TIENTO-Art:772T,0101145330,0101145270,TIENTO-Art 772T-0101145330,T3,BLANCO,,,1.0,Y,,
,TIENTO-Art:772T,0101145340,0101145270,TIENTO-Art 772T-0101145340,T3,NEGRO,,,1.0,Y,,
,TIENTO-Art:772T,0101145350,0101145270,TIENTO-Art 772T-0101145350,T3,ROJO,,,1.0,Y,,
,TIENTO-Art:772T,0101145360,0101145270,TIENTO-Art 772T-0101145360,T4,BLANCO,,,1.0,Y,,
,TIENTO-Art:772T,0101145370,0101145270,TIENTO-Art 772T-0101145370,T4,NEGRO,,,1.0,Y,,
,TIENTO-Art:772T,0101145380,0101145270,TIENTO-Art 772T-0101145380,T4,ROJO,,,1.0,Y,,
,TIENTO-Art:772T,0101145390,0101145270,TIENTO-Art 772T-0101145390,T5,BLANCO,,,1.0,Y,,
,TIENTO-Art:772T,0101145400,0101145270,TIENTO-Art 772T-0101145400,T5,NEGRO,,,1.0,Y,,
,TIENTO-Art:772T,0101145410,0101145270,TIENTO-Art 772T-0101145410,T5,ROJO,,,1.0,Y,,
8449,TIENTO-Art:773T,0101177210,,TIENTO-Art 773T-0101177210,T1,BLANCO,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Tiento,"CONJUNTO TIENTO-Art:773T<br />Conjunto taza soft y cola less puntilla<br />
Talles: 1 - 2 - 3 - 4<br />
Colores: Negro - Blanco"
,TIENTO-Art:773T,0101177250,0101177210,TIENTO-Art 773T-0101177250,T1,NEGRO,,,1.0,Y,,
,TIENTO-Art:773T,0101177220,0101177210,TIENTO-Art 773T-0101177220,T2,BLANCO,,,1.0,Y,,
,TIENTO-Art:773T,0101177260,0101177210,TIENTO-Art 773T-0101177260,T2,NEGRO,,,1.0,Y,,
,TIENTO-Art:773T,0101177230,0101177210,TIENTO-Art 773T-0101177230,T3,BLANCO,,,1.0,Y,,
,TIENTO-Art:773T,0101177270,0101177210,TIENTO-Art 773T-0101177270,T3,NEGRO,,,1.0,Y,,
,TIENTO-Art:773T,0101177240,0101177210,TIENTO-Art 773T-0101177240,T4,BLANCO,,,1.0,Y,,
,TIENTO-Art:773T,0101177280,0101177210,TIENTO-Art 773T-0101177280,T4,NEGRO,,,1.0,Y,,
2692,TIENTO-Art:774T,0101145420,,TIENTO-Art 774T-0101145420,T1,BLANCO,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Tiento,"CONJUNTO TIENTO-Art:774T<br />CONJUNTO TAZA SOFT Y COLA LESS DE PUNTILLA BICOLOR<br />
Talles: 1 - 2 - 3 - 4 - 5 <br /> 
Colores: BLANCO - AQUA - GUINDA"
,TIENTO-Art:774T,0101145430,0101145420,TIENTO-Art 774T-0101145430,T1,NEGRO,,,1.0,Y,,
,TIENTO-Art:774T,0101145440,0101145420,TIENTO-Art 774T-0101145440,T1,ROJO,,,1.0,Y,,
,TIENTO-Art:774T,0101145450,0101145420,TIENTO-Art 774T-0101145450,T2,BLANCO,,,1.0,Y,,
,TIENTO-Art:774T,0101145460,0101145420,TIENTO-Art 774T-0101145460,T2,NEGRO,,,1.0,Y,,
,TIENTO-Art:774T,0101145470,0101145420,TIENTO-Art 774T-0101145470,T2,ROJO,,,1.0,Y,,
,TIENTO-Art:774T,0101145480,0101145420,TIENTO-Art 774T-0101145480,T3,BLANCO,,,1.0,Y,,
,TIENTO-Art:774T,0101145490,0101145420,TIENTO-Art 774T-0101145490,T3,NEGRO,,,1.0,Y,,
,TIENTO-Art:774T,0101145500,0101145420,TIENTO-Art 774T-0101145500,T3,ROJO,,,1.0,Y,,
,TIENTO-Art:774T,0101145510,0101145420,TIENTO-Art 774T-0101145510,T4,BLANCO,,,1.0,Y,,
,TIENTO-Art:774T,0101145520,0101145420,TIENTO-Art 774T-0101145520,T4,NEGRO,,,1.0,Y,,
,TIENTO-Art:774T,0101145530,0101145420,TIENTO-Art 774T-0101145530,T4,ROJO,,,1.0,Y,,
,TIENTO-Art:774T,0101145540,0101145420,TIENTO-Art 774T-0101145540,T5,BLANCO,,,1.0,Y,,
,TIENTO-Art:774T,0101149340,0101145420,TIENTO-Art 774T-0101149340,TIENTO,CONJ.,,,1.0,N,,
,TIENTO-Art:774T,0101145550,0101145420,TIENTO-Art 774T-0101145550,T5,NEGRO,,,1.0,Y,,
,TIENTO-Art:774T,0101145560,0101145420,TIENTO-Art 774T-0101145560,T5,ROJO,,,1.0,Y,,
,TIENTO-Art:775T,0101145570,,TIENTO-Art 775T-0101145570,T1,BLANCO,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Tiento,CONJUNTO TIENTO-Art:775T<br />T1 - BLANCO
,TIENTO-Art:775T,0101145580,0101145570,TIENTO-Art 775T-0101145580,T1,NEGRO,,,1.0,Y,,
,TIENTO-Art:775T,0101145590,0101145570,TIENTO-Art 775T-0101145590,T1,ROJO,,,1.0,Y,,
,TIENTO-Art:775T,0101145600,0101145570,TIENTO-Art 775T-0101145600,T2,BLANCO,,,1.0,Y,,
,TIENTO-Art:775T,0101145610,0101145570,TIENTO-Art 775T-0101145610,T2,NEGRO,,,1.0,Y,,
,TIENTO-Art:775T,0101145620,0101145570,TIENTO-Art 775T-0101145620,T2,ROJO,,,1.0,Y,,
,TIENTO-Art:775T,0101145630,0101145570,TIENTO-Art 775T-0101145630,T3,BLANCO,,,1.0,Y,,
,TIENTO-Art:775T,0101145640,0101145570,TIENTO-Art 775T-0101145640,T3,NEGRO,,,1.0,Y,,
,TIENTO-Art:775T,0101145650,0101145570,TIENTO-Art 775T-0101145650,T3,ROJO,,,1.0,Y,,
,TIENTO-Art:775T,0101145660,0101145570,TIENTO-Art 775T-0101145660,T4,BLANCO,,,1.0,Y,,
,TIENTO-Art:775T,0101145670,0101145570,TIENTO-Art 775T-0101145670,T4,NEGRO,,,1.0,Y,,
,TIENTO-Art:775T,0101145680,0101145570,TIENTO-Art 775T-0101145680,T4,ROJO,,,1.0,Y,,
,TIENTO-Art:775T,0101145690,0101145570,TIENTO-Art 775T-0101145690,T5,BLANCO,,,1.0,Y,,
,TIENTO-Art:775T,0101149350,0101145570,TIENTO-Art 775T-0101149350,TIENTO,CONJ,,,1.0,N,,
,TIENTO-Art:775T,0101145700,0101145570,TIENTO-Art 775T-0101145700,T5,NEGRO,,,1.0,Y,,
,TIENTO-Art:775T,0101145710,0101145570,TIENTO-Art 775T-0101145710,T5,ROJO,,,1.0,Y,,
