Codart,Descripcion,Desc_adic,Familia,Codbarra,MARCELA KOURY
0101180820,5530MK T90 NOUGAT,,LENCERIA,553003128,MARCELA KOURY
0101180830,5530MK T90 ROSA BALLET,,LENCERIA,553003344,MARCELA KOURY
0101180840,5530MK T95 LILA,,LENCERIA,55300414,MARCELA KOURY
0101180850,5530MK T95 NOUGAT,,LENCERIA,553004128,MARCELA KOURY
0101180860,5530MK T95 ROSA BALLET,,LENCERIA,553004344,MARCELA KOURY
0101180870,5534MK T100 BLANCO,,LENCERIA,55340501,MARCELA KOURY
0101180880,5534MK T100 NEGRO,,LENCERIA,55340503,MARCELA KOURY
0101180890,5534MK T85 BLANCO,,LENCERIA,55340201,MARCELA KOURY
0101180900,5534MK T85 NEGRO,,LENCERIA,55340203,MARCELA KOURY
0101180910,5534MK T90 BLANCO,,LENCERIA,55340301,MARCELA KOURY
0101180920,5534MK T90 NEGRO,,LENCERIA,55340303,MARCELA KOURY
0101180930,5534MK T95 NEGRO,,LENCERIA,55340403,MARCELA KOURY
0101180940,5536MK T100 LILA,,LENCERIA,55360514,MARCELA KOURY
0101180950,5536MK T100 NEGRO,,LENCERIA,55360503,MARCELA KOURY
0101180960,5536MK T85 LILA,,LENCERIA,55360214,MARCELA KOURY
0101180970,5536MK T85 NEGRO,,LENCERIA,55360203,MARCELA KOURY
0101180980,5536MK T85 VERDE ESPUMA,,LENCERIA,553602402,MARCELA KOURY
0101180990,5536MK T90 LILA,,LENCERIA,55360314,MARCELA KOURY
0101181000,5536MK T90 NEGRO,,LENCERIA,55360303,MARCELA KOURY
0101181010,5536MK T90 VERDE ESPUMA,,LENCERIA,553603402,MARCELA KOURY
0101181020,5536MK T95 LILA,,LENCERIA,55360414,MARCELA KOURY
0101181030,5536MK T95 NEGRO,,LENCERIA,55360403,MARCELA KOURY
0101181040,5536MK T95 VERDE ESPUMA,,LENCERIA,553604402,MARCELA KOURY
0101181050,5538MK T100 NEGRO,,LENCERIA,55380503,MARCELA KOURY
0101181060,5538MK T85 NEGRO,,LENCERIA,55380203,MARCELA KOURY
0101181070,5538MK T90 NEGRO,,LENCERIA,55380303,MARCELA KOURY
0101181080,5538MK T95 NEGRO,,LENCERIA,553804003,MARCELA KOURY
0101181090,5539MK T100 BLANCO,,LENCERIA,55390501,MARCELA KOURY
0101181100,5539MK T100 NEGRO,,LENCERIA,55390503,MARCELA KOURY
0101181110,5539MK T85 BLANCO,,LENCERIA,55390201,MARCELA KOURY
0101181120,5539MK T85 NEGRO,,LENCERIA,55390203,MARCELA KOURY
0101181130,5539MK T90 BLANCO,,LENCERIA,55390301,MARCELA KOURY
0101181140,5539MK T90 NEGRO,,LENCERIA,55390303,MARCELA KOURY
0101181150,5539MK T95 BLANCO,,LENCERIA,55390401,MARCELA KOURY
0101181160,5539MK T95 NEGRO,,LENCERIA,55390403,MARCELA KOURY
0101181170,5294MK T100 VERDE ESPUMA,,LENCERIA,529405402,MARCELA KOURY
0101181180,5294MK T85 VERDE ESPUMA,,LENCERIA,529402402,MARCELA KOURY
0101181190,5294MK T90 VERDE ESPUMA,,LENCERIA,529403402,MARCELA KOURY
0101181200,5294MK T95 VERDE ESPUMA,,LENCERIA,529404402,MARCELA KOURY
0101181240,5295MK T95 VERDE ESPUMA,,LENCERIA,529504402,MARCELA KOURY
0101181290,5484MK T100 VERDE ESPUMA,,LENCERIA,548405402,MARCELA KOURY
0101181300,5484MK T85 VERDE ESPUMA,,LENCERIA,548402402,MARCELA KOURY
0101181310,5484MK T90 VERDE ESPUMA,,LENCERIA,548403402,MARCELA KOURY
0101181320,5484MK T95 VERDE ESPUMA,,LENCERIA,548404402,MARCELA KOURY
0101181410,5525MK T70 BLANCO,,LENCERIA,55250801,MARCELA KOURY
0101181420,5525MK T70 NEGRO,,LENCERIA,55250803,MARCELA KOURY
0101181430,5525MK T70 NOUGAT,,LENCERIA,552508128,MARCELA KOURY
0101181440,5525MK T75 BLANCO,,LENCERIA,55250901,MARCELA KOURY
0101181450,5525MK T75 NEGRO,,LENCERIA,55250903,MARCELA KOURY
0101181460,5525MK T75 NOUGAT,,LENCERIA,552509128,MARCELA KOURY
0101181470,5525MK T80 BLANCO,,LENCERIA,55250101,MARCELA KOURY
0101181480,5525MK T80 NEGRO,,LENCERIA,55250103,MARCELA KOURY
0101181490,5525MK T80 NOUGAT,,LENCERIA,552501128,MARCELA KOURY
0101181500,5527MK T100 BLANCO,,LENCERIA,55270501,MARCELA KOURY
0101181510,5527MK T100 NEGRO,,LENCERIA,55270503,MARCELA KOURY
0101181530,5527MK T85 BLANCO,,LENCERIA,55270201,MARCELA KOURY
0101181540,5527MK T85 NEGRO,,LENCERIA,55270203,MARCELA KOURY
0101181550,5527MK T85 VERDE ESPUMA,,LENCERIA,552702402,MARCELA KOURY
0101181560,5527MK T90 BLANCO,,LENCERIA,55270301,MARCELA KOURY
0101181570,5527MK T90 NEGRO,,LENCERIA,55270303,MARCELA KOURY
0101181590,5527MK T95 BLANCO,,LENCERIA,55270401,MARCELA KOURY
0101181600,5527MK T95 NEGRO,,LENCERIA,55270403,MARCELA KOURY
0101181620,5528MK T100 BLANCO,,LENCERIA,55280501,MARCELA KOURY
0101181630,5528MK T100 NEGRO,,LENCERIA,55280503,MARCELA KOURY
0101181640,5528MK T100 VERDE ESPUMA,,LENCERIA,552805402,MARCELA KOURY
0101181650,5528MK T85 BLANCO,,LENCERIA,55280201,MARCELA KOURY
0101181660,5528MK T85 NEGRO,,LENCERIA,55280203,MARCELA KOURY
0101181670,5528MK T85 VERDE ESPUMA,,LENCERIA,552802402,MARCELA KOURY
0101181680,5528MK T90 BLANCO,,LENCERIA,55280301,MARCELA KOURY
0101181690,5528MK T90 NEGRO,,LENCERIA,55280303,MARCELA KOURY
0101181700,5528MK T90 VERDE ESPUMA,,LENCERIA,552803402,MARCELA KOURY
0101181710,5528MK T95 BLANCO,,LENCERIA,55280401,MARCELA KOURY
0101181720,5528MK T95 NEGRO,,LENCERIA,55280403,MARCELA KOURY
0101181730,5528MK T95 VERDE ESPUMA,,LENCERIA,552804402,MARCELA KOURY
0101181740,5529MK T100 BLANCO,,LENCERIA,55290501,MARCELA KOURY
0101181750,5529MK T100 NEGRO,,LENCERIA,55290503,MARCELA KOURY
0101181760,5529MK T100 VERDE ESPUMA,,LENCERIA,552905402,MARCELA KOURY
0101181770,5529MK T85 BLANCO,,LENCERIA,55290201,MARCELA KOURY
0101181780,5529MK T85 NEGRO,,LENCERIA,55290203,MARCELA KOURY
0101181790,5529MK T85 VERDE ESPUMA,,LENCERIA,552902402,MARCELA KOURY
0101181800,5529MK T90 BLANCO,,LENCERIA,55290301,MARCELA KOURY
0101181810,5529MK T90 NEGRO,,LENCERIA,55290303,MARCELA KOURY
0101181820,5529MK T90 VERDE ESPUMA,,LENCERIA,552903402,MARCELA KOURY
0101181830,5529MK T95 BLANCO,,LENCERIA,55290401,MARCELA KOURY
0101181840,5529MK T95 NEGRO,,LENCERIA,55290403,MARCELA KOURY
0101181850,5529MK T95 VERDE ESPUMA,,LENCERIA,552904402,MARCELA KOURY
0101181860,5530MK T100 BLANCO,,LENCERIA,55300501,MARCELA KOURY
0101181890,5530MK T100 ROJO DARK,,LENCERIA,553005336,MARCELA KOURY
0101181910,5530MK T85 BLANCO,,LENCERIA,55300201,MARCELA KOURY
0101181940,5530MK T85 ROJO DARK,,LENCERIA,553002336,MARCELA KOURY
0101181960,5530MK T90 BLANCO,,LENCERIA,55300301,MARCELA KOURY
0101181990,5530MK T90 ROJO DARK,,LENCERIA,553003336,MARCELA KOURY
0101182010,5530MK T95 BLANCO,,LENCERIA,55300401,MARCELA KOURY
0101182020,5295MK T85 ROJO MANDARIN,,LENCERIA,529502205,MARCELA KOURY
0101182030,5295MK T90 ROJO MANDARIN,,LENCERIA,529503205,MARCELA KOURY
0101182040,5530MK T95 ROJO DARK,,LENCERIA,553004336,MARCELA KOURY
0101182050,5295MK T95 ROJO MANDARIN,,LENCERIA,529504205,MARCELA KOURY
0101182060,5531MK T100 LILA,,LENCERIA,55310514,MARCELA KOURY
0101182070,5531MK T100 NEGRO,,LENCERIA,55310503,MARCELA KOURY
0101182080,5531MK T100 ROJO DARK,,LENCERIA,553105336,MARCELA KOURY
0101182090,5531MK T85 LILA,,LENCERIA,55310214,MARCELA KOURY
0101182100,5531MK T85 NEGRO,,LENCERIA,55310203,MARCELA KOURY
0101182110,5531MK T85 ROJO DARK,,LENCERIA,553102336,MARCELA KOURY
0101182120,5531MK T90 LILA,,LENCERIA,55310314,MARCELA KOURY
0101182130,5531MK T90 NEGRO,,LENCERIA,55310303,MARCELA KOURY
0101182140,5531MK T90 ROJO DARK,,LENCERIA,553103336,MARCELA KOURY
0101182150,5531MK T95 LILA,,LENCERIA,55310414,MARCELA KOURY
0101182160,5531MK T95 NEGRO,,LENCERIA,55310403,MARCELA KOURY
0101182170,5531MK T95 ROJO DARK,,LENCERIA,553104336,MARCELA KOURY
0101182180,5532MK T100 BLANCO,,LENCERIA,55320501,MARCELA KOURY
0101182190,5532MK T100 LILA,,LENCERIA,55320514,MARCELA KOURY
0101182200,5532MK T100 NEGRO,,LENCERIA,55320503,MARCELA KOURY
0101182210,5532MK T100 VERDE ESPUMA,,LENCERIA,553205402,MARCELA KOURY
0101182220,5532MK T85 BLANCO,,LENCERIA,55320201,MARCELA KOURY
0101182230,5532MK T85 LILA,,LENCERIA,55320214,MARCELA KOURY
0101182240,5532MK T85 NEGRO,,LENCERIA,55320203,MARCELA KOURY
0101182250,5532MK T85 VERDE ESPUMA,,LENCERIA,553202402,MARCELA KOURY
0101182260,5532MK T90 BLANCO,,LENCERIA,55320301,MARCELA KOURY
0101182270,5532MK T90 LILA,,LENCERIA,55320314,MARCELA KOURY
0101182280,5532MK T90 NEGRO,,LENCERIA,55320303,MARCELA KOURY
0101182290,5532MK T90 VERDE ESPUMA,,LENCERIA,553203402,MARCELA KOURY
0101182300,5532MK T95 BLANCO,,LENCERIA,55320401,MARCELA KOURY
0101182310,5532MK T95 LILA,,LENCERIA,55320414,MARCELA KOURY
0101182320,5532MK T95 NEGRO,,LENCERIA,55320403,MARCELA KOURY
0101182330,5532MK T95 VERDE ESPUMA,,LENCERIA,553204402,MARCELA KOURY
0101182400,5534MK T95 BLANCO,,LENCERIA,55340401,MARCELA KOURY
0101182420,5535MK T100 BLANCO,,LENCERIA,55350501,MARCELA KOURY
0101182430,5535MK T100 NEGRO,,LENCERIA,55350503,MARCELA KOURY
0101182440,5535MK T85 BLANCO,,LENCERIA,55350201,MARCELA KOURY
0101182450,5535MK T85 NEGRO,,LENCERIA,55350203,MARCELA KOURY
0101182460,5535MK T90 BLANCO,,LENCERIA,55350301,MARCELA KOURY
0101182470,5535MK T90 NEGRO,,LENCERIA,55350303,MARCELA KOURY
0101182480,5535MK T95 BLANCO,,LENCERIA,55350401,MARCELA KOURY
0101182490,5535MK T95 NEGRO,,LENCERIA,55350403,MARCELA KOURY
0101182510,5295MK T100 ROJO MANDARIN,,LENCERIA,529505205,MARCELA KOURY
0101182520,5536MK T100 VERDE ESPUMA,,LENCERIA,553605402,MARCELA KOURY
0101182620,5537MK TL BLANCO,,LENCERIA,55370301,MARCELA KOURY
0101182630,5537MK TL LILA,,LENCERIA,55370314,MARCELA KOURY
0101182640,5537MK TL NEGRO,,LENCERIA,55370303,MARCELA KOURY
0101182650,5537MK TL VERDE ESPUMA,,LENCERIA,553703402,MARCELA KOURY
0101182660,5537MK TM BLANCO,,LENCERIA,55370201,MARCELA KOURY
0101182670,5537MK TM LILA,,LENCERIA,55370214,MARCELA KOURY
0101182680,5537MK TM NEGRO,,LENCERIA,55370203,MARCELA KOURY
0101182690,5537MK TM VERDE ESPUMA,,LENCERIA,553702402,MARCELA KOURY
0101182700,5537MK TS BLANCO,,LENCERIA,55370101,MARCELA KOURY
0101182710,5537MK TS LILA,,LENCERIA,55370114,MARCELA KOURY
0101182720,5537MK TS NEGRO,,LENCERIA,55370103,MARCELA KOURY
0101182730,5537MK TS VERDE ESPUMA,,LENCERIA,553701402,MARCELA KOURY
0101182740,5538MK T100 BLANCO,,LENCERIA,55380501,MARCELA KOURY
0101182760,5538MK T100 ORQUIDEA,,LENCERIA,55380556,MARCELA KOURY
0101182770,5538MK T85 BLANCO,,LENCERIA,55380201,MARCELA KOURY
0101182790,5538MK T85 ORQUIDEA,,LENCERIA,55380256,MARCELA KOURY
0101182800,5538MK T90 BLANCO,,LENCERIA,55380301,MARCELA KOURY
0101182820,5538MK T90 ORQUIDEA,,LENCERIA,55380356,MARCELA KOURY
0101182830,5538MK T95 BLANCO,,LENCERIA,55380401,MARCELA KOURY
0101182840,5538MK T95 NEGRO,,LENCERIA,55380403,MARCELA KOURY
0101182850,5538MK T95 ORQUIDEA,,LENCERIA,55380456,MARCELA KOURY
0101182880,5539MK T100 ORQUIDEA,,LENCERIA,55390556,MARCELA KOURY
0101182910,5539MK T85 ORQUIDEA,,LENCERIA,55390256,MARCELA KOURY
0101182940,5539MK T90 ORQUIDEA,,LENCERIA,55390356,MARCELA KOURY
0101182970,5539MK T95 ORQUIDEA,,LENCERIA,55390456,MARCELA KOURY
0101182980,5540MK T100 CELESTE EDEN,,LENCERIA,554005403,MARCELA KOURY
0101182990,5540MK T100 NEGRO,,LENCERIA,55400503,MARCELA KOURY
0101183000,5540MK T85 CELESTE EDEN,,LENCERIA,554002403,MARCELA KOURY
0101183010,5540MK T85 NEGRO,,LENCERIA,55400203,MARCELA KOURY
0101183020,5540MK T90 CELESTE EDEN,,LENCERIA,554003403,MARCELA KOURY
0101183030,5540MK T90 NEGRO,,LENCERIA,55400303,MARCELA KOURY
0101183040,5540MK T95 CELESTE EDEN,,LENCERIA,554004403,MARCELA KOURY
0101183050,5540MK T95 NEGRO,,LENCERIA,55400403,MARCELA KOURY
0101187210,5506MK T95 LILA,CONJUNTO,LENCERIA,55060414,MARCELA KOURY
0101187220,5506MK T100 LILA,CONJUNTO,LENCERIA,55060514,MARCELA KOURY
0101187270,5507MK T85 LILA,CONJUNTO,LENCERIA,55070214,MARCELA KOURY
0101187280,5507MK T90 LILA,CONJUNTO,LENCERIA,55070314,MARCELA KOURY
0101187290,5507MK T95 LILA,CONJUNTO,LENCERIA,55070414,MARCELA KOURY
0101187300,5507MK T100 LILA,CONJUNTO,LENCERIA,55070514,MARCELA KOURY
0101195410,5507MK T110 LILA,CONJUNTO,LENCERIA,55070714,MARCELA KOURY
0101195420,5554MK T100 NEGRO,CONJUNTO,LENCERIA,55540503,MARCELA KOURY
0101195430,5554MK T100 BLANCO,CONJUNTO,LENCERIA,55540501,MARCELA KOURY
0101195440,5554MK T95 BLANCO,CONJUNTO,LENCERIA,55540401,MARCELA KOURY
0101195450,5554MK T95 NEGRO,CONJUNTO,LENCERIA,55540403,MARCELA KOURY
0101195460,5554MK T90 NEGRO,CONJUNTO,LENCERIA,55540303,MARCELA KOURY
0101195470,5554MK T90 BLANCO,CONJUNTO,LENCERIA,55540301,MARCELA KOURY
0101195480,5554MK T85 NEGRO,CONJUNTO,LENCERIA,55540203,MARCELA KOURY
0101195490,5554MK T85 BLANCO,CONJUNTO,LENCERIA,55540201,MARCELA KOURY
0101195500,5543MK T85 ROJO DARK,CONJUNTO,LENCERIA,554302336,MARCELA KOURY
0101195510,5543MK T100 ROJO DARK,CONJUNTO,LENCERIA,554305336,MARCELA KOURY
0101195520,5543MK T100 BLANCO,CONJUNTO,LENCERIA,55430501,MARCELA KOURY
0101195530,5543MK T100 NEGRO,CONJUNTO,LENCERIA,55430503,MARCELA KOURY
0101195540,5543MK T95 BLANCO,CONJUNTO,LENCERIA,55430401,MARCELA KOURY
0101195550,5543MK T95 NEGRO,CONJUNTO,LENCERIA,55430403,MARCELA KOURY
0101195560,5543MK T95 ROJO DARK,CONJUNTO,LENCERIA,554304336,MARCELA KOURY
0101195570,5543MK T90 NEGRO,CONJUNTO,LENCERIA,55430303,MARCELA KOURY
0101195580,5543MK T90 BLANCO,CONJUNTO,LENCERIA,55430301,MARCELA KOURY
0101195590,5543MK T90 ROJOP DARK,CONJUNTO,LENCERIA,554303336,MARCELA KOURY
0101195600,5543MK T85 NEGRO,CONJUNTO,LENCERIA,55430203,MARCELA KOURY
0101195610,5543MK T85 BLANCO,CONJUNTO,LENCERIA,55430201,MARCELA KOURY
0101195620,5550MK TS BORDO,CONJUNTO,LENCERIA,55500116,MARCELA KOURY
0101195630,5550MK TS AZUL BIONIC,CONJUNTO,LENCERIA,555001375,MARCELA KOURY
0101195640,5550MK TM AZUL BIONIC,CONJUNTO,LENCERIA,555002375,MARCELA KOURY
0101195650,5550MK TM BORDO,CONJUNTO,LENCERIA,55500216,MARCELA KOURY
0101195660,5550MK TL AZUL BIONIC,CONJUNTO,LENCERIA,555003375,MARCELA KOURY
0101195670,5550MK TXL AZUL BIONIC,CONJUNTO,LENCERIA,555004375,MARCELA KOURY
0101195680,5545MK TS NEGRO,CONJUNTO,LENCERIA,55450103,MARCELA KOURY
0101195690,5545MK TM NEGRO,CONJUNTO,LENCERIA,55450203,MARCELA KOURY
0101195700,5545MK TL NEGRO,CONJUNTO,LENCERIA,55450303,MARCELA KOURY
0101195710,5547MK T100 BLANCO,CONJUNTO,LENCERIA,55470501,MARCELA KOURY
0101195720,5547MK T95 BLANCO,CONJUNTO,LENCERIA,55470401,MARCELA KOURY
0101195730,5547MK T90 BLANCO,CONJUNTO,LENCERIA,55470301,MARCELA KOURY
0101195740,5547MK T85 BLANCO,CONJUNTO,LENCERIA,55470201,MARCELA KOURY
0101195750,5548MK T85 BLANCO,CONJUNTO,LENCERIA,55480201,MARCELA KOURY
0101195760,5548MK T90 BLANCO,CONJUNTO,LENCERIA,55480301,MARCELA KOURY
0101195770,5548MK T95 BLANCO,CONJUNTO,LENCERIA,55480401,MARCELA KOURY
0101195780,5548MK T100 BLANCO,CONJUNTO,LENCERIA,55480501,MARCELA KOURY
0101195790,5551MK T85 AZUL BIONIC,CONJUNTO,LENCERIA,555102375,MARCELA KOURY
0101195800,5551MK T90 BORDO,CONJUNTO,LENCERIA,55510316,MARCELA KOURY
0101195810,5551MK T90 AZUL BIONIC,CONJUNTO,LENCERIA,555103375,MARCELA KOURY
0101195820,5551MK T95 AZUL BIONIC,CONJUNTO,LENCERIA,555104375,MARCELA KOURY
0101195830,5551MK T95 BORDO,CONJUNTO,LENCERIA,55510416,MARCELA KOURY
0101195840,5551MK T100 BORDO,CONJUNTO,LENCERIA,55510516,MARCELA KOURY
0101195850,5536MK T100 NUDE,CONJUNTO,LENCERIA,553605348,MARCELA KOURY
0101195860,5536MK T95 NUDE,CONJUNTO,LENCERIA,553604348,MARCELA KOURY
0101195870,5536MK T90 NUDE,CONJUNTO,LENCERIA,553603348,MARCELA KOURY
0101195880,5536MK T85 NUDE,CONJUNTO,LENCERIA,553602348,MARCELA KOURY
0101195890,5502MK T100 NUDE,CONJUNTO,LENCERIA,550205348,MARCELA KOURY
0101195900,5502MK T95 NUDE,CONJUNTO,LENCERIA,550204348,MARCELA KOURY
0101195910,5502MK T90 NUDE,CONJUNTO,LENCERIA,550203348,MARCELA KOURY
0101195920,5502MK T85 NUDE,CONJUNTO,LENCERIA,550202348,MARCELA KOURY
0101195930,5551MK T85 BORDO,CONJUNTO,LENCERIA,55510216,MARCELA KOURY
0101195940,5554MK T100 AZUL CHARM,CONJUNTO,LENCERIA,555405415,MARCELA KOURY
0101195950,5501MK T85 LILA IRIS,CONJUNTO,LENCERIA,550102416,MARCELA KOURY
0101195960,5501MK T90 LILA IRIS,CONJUNTO,LENCERIA,550103416,MARCELA KOURY
0101195970,5501MK T95 LILA IRIS,CONJUNTO,LENCERIA,550104416,MARCELA KOURY
0101195980,5501MK T100 LILA IRIS,CONJUNTO,LENCERIA,550105416,MARCELA KOURY
0101195990,5501MK T90 NUDE,CONJUNTO,LENCERIA,550103348,MARCELA KOURY
0101196000,5501MK T100 NUDE,CONJUNTO,LENCERIA,550105348,MARCELA KOURY
0101196010,5501MK T95 NUDE,CONJUNTO,LENCERIA,550104348,MARCELA KOURY
0101196020,5501MK T85 NUDE,CONJUNTO,LENCERIA,550102348,MARCELA KOURY
0101196030,5484MK T95 VERDE ALBA,CONJUNTO,LENCERIA,548404422,MARCELA KOURY
0101196040,5484MK T85 VERDE ALBA,CONJUNTO,LENCERIA,548402422,MARCELA KOURY
0101196050,5484MK T90 VERDE ALBA,CONJUNTO,LENCERIA,548403422,MARCELA KOURY
0101196060,5484MK T100 VERDE ALBA,CONJUNTO,LENCERIA,548405422,MARCELA KOURY
0101196090,5569MK T100 BLANCO,CONJUNTO,LENCERIA,55690501,MARCELA KOURY
0101196100,5569MK T95 BLANCO,CONJUNTO,LENCERIA,55690401,MARCELA KOURY
0101196110,5569MK T85 BLANCO,CONJUNTO,LENCERIA,55690201,MARCELA KOURY
0101196120,5569MK T90 BLANCO,CONJUNTO,LENCERIA,55690301,MARCELA KOURY
0101196130,5551MK T100 AZUL BIONIC,CONJUNTO,LENCERIA,555105375,MARCELA KOURY
0101196340,5502MK T95 LILA IRIS,CONJUNTO,LENCERIA,550204416,MARCELA KOURY
0101196350,5502MK T100 LILA IRIS,CONJUNTO,LENCERIA,550205416,MARCELA KOURY
0101196360,5502MK T90 LILA IRIS,CONJUNTO,LENCERIA,550203416,MARCELA KOURY
0101196370,5502MK T85 LILA IRIS,CONJUNTO,LENCERIA,550202416,MARCELA KOURY
0101196380,5544MK T85 BLANCO,CONJUNTO,LENCERIA,55440201,MARCELA KOURY
0101196390,5544MK T90 BLANCO,CONJUNTO,LENCERIA,55440301,MARCELA KOURY
0101196400,5544MK T95 BLANCO,CONJUNTO,LENCERIA,55440401,MARCELA KOURY
0101196410,5544MK T100 BLANCO,CONJUNTO,LENCERIA,55440501,MARCELA KOURY
0101196420,5544MK T85 NEGRO,CONJUNTO,LENCERIA,55440203,MARCELA KOURY
0101196430,5544MK T90 NEGRO,CONJUNTO,LENCERIA,55440303,MARCELA KOURY
0101196440,5544MK T95 NEGRO,CONJUNTO,LENCERIA,55440403,MARCELA KOURY
0101196450,5544MK T100 NEGRO,CONJUNTO,LENCERIA,55440503,MARCELA KOURY
0101196460,5544MK T85 ROJO DARK,CONJUNTO,LENCERIA,554402336,MARCELA KOURY
0101196470,5544MK T90 ROJO DARK,CONJUNTO,LENCERIA,554403336,MARCELA KOURY
0101196480,5544MK T95 ROJO DARK,CONJUNTO,LENCERIA,554404336,MARCELA KOURY
0101196490,5544MK T100 ROJO DARK,CONJUNTO,LENCERIA,554405336,MARCELA KOURY
0101196500,5546MK T85 BLANCO,CONJUNTO,LENCERIA,55460201,MARCELA KOURY
0101196510,5546MK T90 BLANCO,CONJUNTO,LENCERIA,55460301,MARCELA KOURY
0101196520,5546MK T95 BLANCO,CONJUNTO,LENCERIA,55460401,MARCELA KOURY
0101196530,5546MK T100 BLANCO,CONJUNTO,LENCERIA,55460501,MARCELA KOURY
0101196540,5546MK T85 AZUL CHARM,CONJUNTO,LENCERIA,554602415,MARCELA KOURY
0101196550,5546MK T90 AZUL CHARM,CONJUNTO,LENCERIA,554603415,MARCELA KOURY
0101196560,5546MK T95 AZUL CHARM,CONJUNTO,LENCERIA,554604415,MARCELA KOURY
0101196570,5546MK T100 AZUL CHARM,CONJUNTO,LENCERIA,554605415,MARCELA KOURY
0101196580,5547MK T85 AZUL CHARM,CONJUNTO,LENCERIA,554702415,MARCELA KOURY
0101196590,5547MK T90 AZUL CHARM,CONJUNTO,LENCERIA,554703415,MARCELA KOURY
0101196600,5547MK T95 AZUL CHARM,CONJUNTO,LENCERIA,554704415,MARCELA KOURY
0101196610,5547MK T100 AZUL CHARM,CONJUNTO,LENCERIA,554705415,MARCELA KOURY
0101196620,5548MK T85 NOUGAT,CONJUNTO,LENCERIA,554802128,MARCELA KOURY
0101196630,5548MK T90 NOUGAT,CONJUNTO,LENCERIA,554803128,MARCELA KOURY
0101196640,5548MK T95 NOUGAT,CONJUNTO,LENCERIA,554804128,MARCELA KOURY
0101196650,5548MK T100 NOUGAT,CONJUNTO,LENCERIA,554805128,MARCELA KOURY
0101196660,5549MK T85 BLANCO,CONJUNTO,LENCERIA,55490201,MARCELA KOURY
0101196670,5549MK T90 BLANCO,CONJUNTO,LENCERIA,55490301,MARCELA KOURY
0101196680,5549MK T95 BLANCO,CONJUNTO,LENCERIA,55490401,MARCELA KOURY
0101196690,5549MK T100 BLANCO,CONJUNTO,LENCERIA,55490501,MARCELA KOURY
0101196700,5549MK T105 BLANCO,CONJUNTO,LENCERIA,55490601,MARCELA KOURY
0101196710,5549MK T110 BLANCO,CONJUNTO,LENCERIA,55490701,MARCELA KOURY
0101196720,5549MK T85 NOUGAT,CONJUNTO,LENCERIA,554902128,MARCELA KOURY
0101196730,5549MK T90 NOUGAT,CONJUNTO,LENCERIA,554903128,MARCELA KOURY
0101196740,5549MK T95 NOUGAT,CONJUNTO,LENCERIA,554904128,MARCELA KOURY
0101196750,5549MK T100 NOUGAT,CONJUNTO,LENCERIA,554905128,MARCELA KOURY
0101196760,5549MK T105 NOUGAT,CONJUNTO,LENCERIA,554906128,MARCELA KOURY
0101196770,5549MK T110 NOUGAT,CONJUNTO,LENCERIA,554907128,MARCELA KOURY
0101196780,5550MK TL BORDO,CONJUNTO,LENCERIA,55500316,MARCELA KOURY
0101196790,5550MK TXL BORDO,CONJUNTO,LENCERIA,55500416,MARCELA KOURY
0101196800,5552MK T85 BLANCO,CONJUNTO,LENCERIA,55520201,MARCELA KOURY
0101196810,5552MK T90 BLANCO,CONJUNTO,LENCERIA,55520301,MARCELA KOURY
0101196820,5552MK T95 BLANCO,CONJUNTO,LENCERIA,55520401,MARCELA KOURY
0101196830,5552MK T100 BLANCO,CONJUNTO,LENCERIA,55520501,MARCELA KOURY
0101196840,5552MK T85 NEGRO,CONJUNTO,LENCERIA,55520203,MARCELA KOURY
0101196850,5552MK T90 NEGRO,CONJUNTO,LENCERIA,55520303,MARCELA KOURY
0101196860,5552MK T95 NEGRO,CONJUNTO,LENCERIA,55520403,MARCELA KOURY
0101196870,5552MK T100 NEGRO,CONJUNTO,LENCERIA,55520503,MARCELA KOURY
0101196880,5553MK T85 BLANCO,CONJUNTO,LENCERIA,55530201,MARCELA KOURY
0101196890,5553MK T90 BLANCO,CONJUNTO,LENCERIA,55530301,MARCELA KOURY
0101196900,5553MK T95 BLANCO,CONJUNTO,LENCERIA,55530401,MARCELA KOURY
0101196910,5553MK T100 BLANCO,CONJUNTO,LENCERIA,55530501,MARCELA KOURY
0101196920,5553MK T85 NEGRO,CONJUNTO,LENCERIA,55530203,MARCELA KOURY
0101196930,5553MK T90 NEGRO,CONJUNTO,LENCERIA,55530303,MARCELA KOURY
0101196940,5553MK T95 NEGRO,CONJUNTO,LENCERIA,55530403,MARCELA KOURY
0101196950,5553MK T100 NEGRO,CONJUNTO,LENCERIA,55530503,MARCELA KOURY
0101196960,5554MK T85 AZUL CHARM,CONJUNTO,LENCERIA,555402415,MARCELA KOURY
0101196970,5554MK T90 AZUL CHARM,CONJUNTO,LENCERIA,555403415,MARCELA KOURY
0101196980,5554MK T95 AZUL CHARM,CONJUNTO,LENCERIA,555404415,MARCELA KOURY
0101196990,5566MK T85 BLANCO,CONJUNTO,LENCERIA,55660201,MARCELA KOURY
0101197000,5566MK T90 BLANCO,CONJUNTO,LENCERIA,55660301,MARCELA KOURY
0101197010,5566MK T95 BLANCO,CONJUNTO,LENCERIA,55660401,MARCELA KOURY
0101197020,5566MK T100 BLANCO,CONJUNTO,LENCERIA,55660501,MARCELA KOURY
0101197030,5566MK T85 NEGRO,CONJUNTO,LENCERIA,55660203,MARCELA KOURY
