Cod_art,Descripcion,Desc_adicional,Familia,Cod_barras,marca
0102004150,1002C T100 NEGRO,CORPIÑO,LENCERIA,2231002002100,coramina
0102004160,1002C T105 NEGRO,CORPIÑO,LENCERIA,2231002002105,coramina
0102004170,1002C T85 AVELLANA,CORPIÑO,LENCERIA,2231002003085,coramina
0102004180,1002C T90 AVELLANA,CORPIÑO,LENCERIA,2231002003090,coramina
0102004190,1002C T95 AVELLANA,CORPIÑO,LENCERIA,2231002003095,coramina
0102004200,1002C T100 AVELLANA,CORPIÑO,LENCERIA,2231002003100,coramina
0102004210,1002C T105 AVELLANA,CORPIÑO,LENCERIA,2231002003105,coramina
0102004220,1002C T85 HUESO,CORPIÑO,LENCERIA,2231002004085,coramina
0102004230,1002C T90 HUESO,CORPIÑO,LENCERIA,2231002004090,coramina
0102004240,1002C T95 HUESO,CORPIÑO,LENCERIA,2231002004095,coramina
0102004250,1002C T100 HUESO,CORPIÑO,LENCERIA,2231002004100,coramina
0102004260,1002C T105 HUESO,CORPIÑO,LENCERIA,2231002004105,coramina
0102004270,1002C T90 BCO/R,CORPIÑO,LENCERIA,2231002051090,coramina
0102004280,1002C T95 BCO/R,CORPIÑO,LENCERIA,2231002051095,coramina
0102004290,1002C T100 BCO/R,CORPIÑO,LENCERIA,2231002051100,coramina
0102004300,1002C T105 BCO/R,CORPIÑO,LENCERIA,2231002051105,coramina
0102004310,1002C T85 BCO/L,CORPIÑO,LENCERIA,2231002053085,coramina
0102004320,1002C T90 BCO/L,CORPIÑO,LENCERIA,2231002053090,coramina
0102004330,1002C T95 BCO/L,CORPIÑO,LENCERIA,2231002053095,coramina
0102004340,1002C T105 BCO/L,CORPIÑO,LENCERIA,2231002053105,coramina
0102004350,1003C T85 BLANCO,CORPIÑO,LENCERIA,2231003001085,coramina
0102004360,1003C T90 BLANCO,CORPIÑO,LENCERIA,2231003001090,coramina
0102004370,1003C T95 BLANCO,CORPIÑO,LENCERIA,2231003001095,coramina
0102004380,1003C T100 BLANCO,CORPIÑO,LENCERIA,2231003001100,coramina
0102004390,1003C T85 NEGRO,CORPIÑO,LENCERIA,2231003002085,coramina
0102004400,1003C T90 NEGRO,CORPIÑO,LENCERIA,2231003002090,coramina
0102004410,1003C T95 NEGRO,CORPIÑO,LENCERIA,2231003002095,coramina
0102004420,1003C T100 NEGRO,CORPIÑO,LENCERIA,2231003002100,coramina
0102004430,1003C T85 AVELLANA,CORPIÑO,LENCERIA,2231003003085,coramina
0102004440,1003C T90 AVELLANA,CORPIÑO,LENCERIA,2231003003090,coramina
0102004450,1003C T95 AVELLANA,CORPIÑO,LENCERIA,2231003003095,coramina
0102004460,1003C T100 AVELLANA,CORPIÑO,LENCERIA,2231003003100,coramina
0102004470,1003C T85 HUESO,CORPIÑO,LENCERIA,2231003004085,coramina
0102004480,1003C T90 HUESO,CORPIÑO,LENCERIA,2231003004090,coramina
0102004490,1003C T95 HUESO,CORPIÑO,LENCERIA,2231003004095,coramina
0102004500,1003C T100 HUESO,CORPIÑO,LENCERIA,2231003004100,coramina
0102004510,1003C T85 BCO/R,CORPIÑO,LENCERIA,2231003051085,coramina
0102004520,1003C T95 BCO/R,CORPIÑO,LENCERIA,2231003051095,coramina
0102004530,1003C T100 BCO/R,CORPIÑO,LENCERIA,2231003051100,coramina
0102004540,1003C T85 BCO/L,CORPIÑO,LENCERIA,2231003053085,coramina
0102004550,1003C T90 BCO/L,CORPIÑO,LENCERIA,2231003053090,coramina
0102004560,1003C T95 BCO/L,CORPIÑO,LENCERIA,2231003053095,coramina
0102004570,1003C T100 BCO/L,CORPIÑO,LENCERIA,2231003053100,coramina
0102004580,1004C T95 HUESO,CORPIÑO,LENCERIA,2231004004095,coramina
0102004590,1004C T85 BCO/R,CORPIÑO,LENCERIA,2231004051085,coramina
0102004600,1004C T90 BCO/R,CORPIÑO,LENCERIA,2231004051090,coramina
0102004610,1004C T95 BCO/R,CORPIÑO,LENCERIA,2231004051095,coramina
0102004620,1004C T100 BCO/R,CORPIÑO,LENCERIA,2231004051100,coramina
0102004630,1004C T85 BCO/L,CORPIÑO,LENCERIA,2231004053085,coramina
0102004640,1004C T90 BCO/L,CORPIÑO,LENCERIA,2231004053090,coramina
0102004650,1004C T95 BCO/L,CORPIÑO,LENCERIA,2231004053095,coramina
0102004660,1004C T100 BCO/L,CORPIÑO,LENCERIA,2231004053100,coramina
0102004670,1004C T85 BCO/AZUL,CORPIÑO,LENCERIA,2231004074085,coramina
0102004680,1004C T90 BCO/AZUL,CORPIÑO,LENCERIA,2231004074090,coramina
0102004690,1004C T95 BCO/AZUL,CORPIÑO,LENCERIA,2231004074095,coramina
0102004700,1004C T100 BCO/AZUL,CORPIÑO,LENCERIA,2231004074100,coramina
0102004710,1004C T85 BCO/GRIS,CORPIÑO,LENCERIA,2231004080085,coramina
0102004720,1004C T90 BCO/GRIS,CORPIÑO,LENCERIA,2231004080090,coramina
0102004730,1004C T95 BCO/GRIS,CORPIÑO,LENCERIA,2231004080095,coramina
0102004740,1004C T100 BCO/GRIS,CORPIÑO,LENCERIA,2231004080100,coramina
0102004750,1004C T85 BCO/CORAL,CORPIÑO,LENCERIA,2231004101085,coramina
0102004760,1004C T90 BCO/CORAL,CORPIÑO,LENCERIA,2231004101090,coramina
0102004770,1004C T95 BCO/CORAL,CORPIÑO,LENCERIA,2231004101095,coramina
0102004780,1004C T100 BCO/CORAL,CORPIÑO,LENCERIA,2231004101100,coramina
0102004790,1004C T85 HSO/AVE,CORPIÑO,LENCERIA,2231004102085,coramina
0102004800,1004C T90 HSO/AVE,CORPIÑO,LENCERIA,2231004102090,coramina
0102004810,1004C T95 HSO/AVE,CORPIÑO,LENCERIA,2231004102095,coramina
0102004820,1004C T100 HSO/AVE,CORPIÑO,LENCERIA,2231004102100,coramina
0102004830,1005C T1 SURTIDO,CORPIÑO,LENCERIA,2231005104001,coramina
0102004840,1005C T2 SURTIDO,CORPIÑO,LENCERIA,2231005104002,coramina
0102004850,1005C T3 SURTIDO,CORPIÑO,LENCERIA,2231005104003,coramina
0102004860,1006C T85 BLANCO,CORPIÑO,LENCERIA,2231006001085,coramina
0102004870,1006C T90 BLANCO,CORPIÑO,LENCERIA,2231006001090,coramina
0102004880,1006C T95 BLANCO,CORPIÑO,LENCERIA,2231006001095,coramina
0102004890,1006C T100 BLANCO,CORPIÑO,LENCERIA,2231006001100,coramina
0102004900,1006C T85 NEGRO,CORPIÑO,LENCERIA,2231006002085,coramina
0102004910,1006C T90 NEGRO,CORPIÑO,LENCERIA,2231006002090,coramina
0102004920,1006C T95 NEGRO,CORPIÑO,LENCERIA,2231006002095,coramina
0102004930,1006C T100 NEGRO,CORPIÑO,LENCERIA,2231006002100,coramina
0102004940,1006C T85 AVELLANA,CORPIÑO,LENCERIA,2231006003085,coramina
0102004950,1006C T90 AVELLANA,CORPIÑO,LENCERIA,2231006003090,coramina
0102004960,1006C T95 AVELLANA,CORPIÑO,LENCERIA,2231006003095,coramina
0102004970,1006C T100 AVELLANA,CORPIÑO,LENCERIA,2231006003100,coramina
0102004980,1006C T85 HUESO,CORPIÑO,LENCERIA,2231006004085,coramina
0102004990,1006C T90 HUESO,CORPIÑO,LENCERIA,2231006004090,coramina
0102005000,1006C T95 HUESO,CORPIÑO,LENCERIA,2231006004095,coramina
0102005010,1006C T100 HUESO,CORPIÑO,LENCERIA,2231006004100,coramina
0102005020,1006C T85 CIELO,CORPIÑO,LENCERIA,2231006044085,coramina
0102005030,1006C T90 CIELO,CORPIÑO,LENCERIA,2231006044090,coramina
0102005040,1006C T95 CIELO,CORPIÑO,LENCERIA,2231006044095,coramina
0102005050,1006C T100 CIELO,CORPIÑO,LENCERIA,2231006044100,coramina
0102005060,1007C T85 BLANCO,CORPIÑO,LENCERIA,2231007001085,coramina
0102005070,1007C T90 BLANCO,CORPIÑO,LENCERIA,2231007001090,coramina
0102005080,1007C T95 BLANCO,CORPIÑO,LENCERIA,2231007001095,coramina
0102005090,1007C T100 BLANCO,CORPIÑO,LENCERIA,2231007001100,coramina
0102005100,1007C T105 BLANCO,CORPIÑO,LENCERIA,2231007001105,coramina
0102005110,1007C T85 NEGRO,CORPIÑO,LENCERIA,2231007002085,coramina
0102005120,1007C T90 NEGRO,CORPIÑO,LENCERIA,2231007002090,coramina
0102005130,1007C T95 NEGRO,CORPIÑO,LENCERIA,2231007002095,coramina
0102005140,1007C T100 NEGRO,CORPIÑO,LENCERIA,2231007002100,coramina
0102005150,1007C T105 NEGRO,CORPIÑO,LENCERIA,2231007002105,coramina
0102005160,1007C T85 AVELLANA,CORPIÑO,LENCERIA,2231007003085,coramina
0102005170,1007C T90 AVELLANA,CORPIÑO,LENCERIA,2231007003090,coramina
0102005180,1007C T95 AVELLANA,CORPIÑO,LENCERIA,2231007003095,coramina
0102005190,1007C T100 AVELLANA,CORPIÑO,LENCERIA,2231007003100,coramina
0102005200,1007C T105 AVELLANA,CORPIÑO,LENCERIA,2231007003105,coramina
0102005210,1007C T85 HUESO,CORPIÑO,LENCERIA,2231007004085,coramina
0102005220,1007C T90 HUESO,CORPIÑO,LENCERIA,2231007004090,coramina
0102005230,1007C T95 HUESO,CORPIÑO,LENCERIA,2231007004095,coramina
0102005240,1007C T100 HUESO,CORPIÑO,LENCERIA,2231007004100,coramina
0102005250,1007C T105 HUESO,CORPIÑO,LENCERIA,2231007004105,coramina
0102005260,1007C T85 CIELO,CORPIÑO,LENCERIA,2231007044085,coramina
0102005270,1007C T90 CIELO,CORPIÑO,LENCERIA,2231007044090,coramina
0102005280,1007C T95 CIELO,CORPIÑO,LENCERIA,2231007044095,coramina
0102005290,1007C T100 CIELO,CORPIÑO,LENCERIA,2231007044100,coramina
0102005300,1007C T105 CIELO,CORPIÑO,LENCERIA,2231007044105,coramina
0102005310,1008C T85 BLANCO,CORPIÑO,LENCERIA,2231008001085,coramina
0102005320,1008C T90 BLANCO,CORPIÑO,LENCERIA,2231008001090,coramina
0102005330,1008C T95 BLANCO,CORPIÑO,LENCERIA,2231008001095,coramina
0102005340,1008C T100 BLANCO,CORPIÑO,LENCERIA,2231008001100,coramina
0102005350,1008C T85 NEGRO,CORPIÑO,LENCERIA,2231008002085,coramina
0102005360,1008C T90 NEGRO,CORPIÑO,LENCERIA,2231008002090,coramina
0102005370,1008C T95 NEGRO,CORPIÑO,LENCERIA,2231008002095,coramina
0102005380,1008C T100 NEGRO,CORPIÑO,LENCERIA,2231008002100,coramina
0102005390,1008C T85 AVELLANA,CORPIÑO,LENCERIA,2231008003085,coramina
0102005400,1008C T90 AVELLANA,CORPIÑO,LENCERIA,2231008003090,coramina
0102005410,1008C T95 AVELLANA,CORPIÑO,LENCERIA,2231008003095,coramina
0102005420,1008C T100 AVELLANA,CORPIÑO,LENCERIA,2231008003100,coramina
0102005430,1008C T85 HUESO,CORPIÑO,LENCERIA,2231008004085,coramina
0102005440,1008C T90 HUESO,CORPIÑO,LENCERIA,2231008004090,coramina
0102005450,1008C T95 HUESO,CORPIÑO,LENCERIA,2231008004095,coramina
0102005460,1008C T100 HUESO,CORPIÑO,LENCERIA,2231008004100,coramina
0102005470,1008C T85 CIELO,CORPIÑO,LENCERIA,2231008044085,coramina
0102005480,1008C T90 CIELO,CORPIÑO,LENCERIA,2231008044090,coramina
0102005490,1008C T95 CIELO,CORPIÑO,LENCERIA,2231008044095,coramina
0102005500,1008C T100 CIELO,CORPIÑO,LENCERIA,2231008044100,coramina
0102005510,1000C CONJUNTO,CORPIÑO,LENCERIA,1000C,coramina
0102005520,1001C CONJUNTO,CORPIÑO,LENCERIA,1001C,coramina
0102005530,1002C CONJUNTO,CORPIÑO,LENCERIA,1002C,coramina
0102005540,1003C CONJ CORAMINA,CORPIÑO,LENCERIA,1003C,coramina
0102005550,1004C CONJ CORAMINA,CORPIÑO,LENCERIA,1004C,coramina
0102005560,1005C CORAMINA,CORPIÑO,LENCERIA,1005C,coramina
0102005570,1006C CORAMINA,CORPIÑO,LENCERIA,1006C,coramina
0102005580,1007C CORAMINA,CORPIÑO,LENCERIA,1007C,coramina
0102005590,1008C  CORAMINA,CORPIÑO,LENCERIA,1008C,coramina
0102005600,137C1   CORPIÑO,CORPIÑO,LENCERIA,137C1,coramina
0102005610,142C1   CORAMINA,CONJUNTO,LENCERIA,142C1,coramina
0102005620,310C CORAMINA,CORPIÑO,LENCERIA,310C,coramina
0102005630,311C,CORPIÑO,LENCERIA,311C,coramina
0102005640,352C CONJUNTO,CORPIÑO,LENCERIA,352C,coramina
0102005650,353C CORPIÑO,CORPIÑO,LENCERIA,353 C,coramina
0102005660,353C CORAMINA,CORPIÑO,LENCERIA,353C,coramina
0102005670,354C CORAMINA,CORPIÑO,LENCERIA,354C,coramina
0102005680,355C CORAMINA,CORPIÑO,LENCERIA,355C,coramina
0102005690,356C CORPIÑO,CORPIÑO,LENCERIA,356C,coramina
0102005700,358C CORAMINA,CORPIÑO,LENCERIA,358C,coramina
0102005710,360C CORPIÑO,CORPIÑO,LENCERIA,360C,coramina
0102005720,832C1 CORPIÑO,CONJUNTO,LENCERIA,832C1,coramina
0102005730,842C1 CORPIÑO,CORPIÑO,LENCERIA,842C1,coramina
0102005740,847C1 CORPIÑO,CORPIÑO,LENCERIA,847C1,coramina
0102005750,848C1  CONJUNTO,CORPIÑO,LENCERIA,848C1,coramina
0102005760,849C1 CORPIÑO,CORPIÑO,LENCERIA,849C1,coramina
0102011060,136C CORPIÑO CORAMINA,CORPIÑO,LENCERIA,136C,coramina
0102011070,2001C CORPIÑO ADHESIVO,CORPIÑO,LENCERIA,2001C,coramina
0102011080,2000CO CORP ADHES SILIC,CORPIÑO,LENCERIA,2000CO,coramina
0105000050,375C T2 BLANCO,BOMBACHA,LENCERIA,223037500102,coramina
0105000060,375C T3 BLANCO,BOMBACHA,LENCERIA,223037500103,coramina
0105000070,375C T4 BLANCO,BOMBACHA,LENCERIA,223037500104,coramina
0105000080,375C T5 BLANCO,BOMBACHA,LENCERIA,223037500105,coramina
0105000090,375C T2 NEGRO,BOMBACHA,LENCERIA,223037500202,coramina
0105000100,375C T3 NEGRO,BOMBACHA,LENCERIA,223037500203,coramina
0105000110,375C T4 NEGRO,BOMBACHA,LENCERIA,223037500204,coramina
0105000120,375C T5 NEGRO,BOMBACHA,LENCERIA,223037500205,coramina
0105000130,375C T2 AVELLANA,BOMBACHA,LENCERIA,223037500302,coramina
0105000140,375C T3 AVELLANA,BOMBACHA,LENCERIA,223037500303,coramina
0105000150,375C T4 AVELLANA,BOMBACHA,LENCERIA,223037500304,coramina
0105000160,375C T5 AVELLANA,BOMBACHA,LENCERIA,223037500305,coramina
0105000170,375C T2 HUESO,BOMBACHA,LENCERIA,223037500402,coramina
0105000180,375C T3 HUESO,BOMBACHA,LENCERIA,223037500403,coramina
0105000190,375C T4 HUESO,BOMBACHA,LENCERIA,223037500404,coramina
0105000200,375C T5 HUESO,BOMBACHA,LENCERIA,223037500405,coramina
0105000210,373C T2 BLANCO,BOMBACHA,LENCERIA,223373001002,coramina
0105000220,373C T3 BLANCO,BOMBACHA,LENCERIA,223373001003,coramina
0105000230,373C T4 BLANCO,BOMBACHA,LENCERIA,223373001004,coramina
0105000240,373C T5 BLANCO,BOMBACHA,LENCERIA,223373001005,coramina
0105000250,373C T2 NEGRO,BOMBACHA,LENCERIA,223373002002,coramina
0105000260,373C T3 NEGRO,BOMBACHA,LENCERIA,223373002003,coramina
0105000270,373C T4 NEGRO,BOMBACHA,LENCERIA,223373002004,coramina
0105000280,373C T5 NEGRO,BOMBACHA,LENCERIA,223373002005,coramina
0105000290,373C T2 HUESO,BOMBACHA,LENCERIA,223373004002,coramina
0105000300,373C T3 HUESO,BOMBACHA,LENCERIA,223373004003,coramina
0105000310,373C T4 HUESO,BOMBACHA,LENCERIA,223373004004,coramina
0105000320,373C T5 HUESO,BOMBACHA,LENCERIA,223373004005,coramina
0105000330,374C T2 BLANCO,BOMBACHA,LENCERIA,223374001002,coramina
0105000340,374C T3 BLANCO,BOMBACHA,LENCERIA,223374001003,coramina
0105000350,374C T4 BLANCO,BOMBACHA,LENCERIA,223374001004,coramina
0105000360,374C T5 BLANCO,BOMBACHA,LENCERIA,223374001005,coramina
0105000370,374C T2 NEGRO,BOMBACHA,LENCERIA,223374002002,coramina
0105000380,374C T3 NEGRO,BOMBACHA,LENCERIA,223374002003,coramina
0105000390,374C T4 NEGRO,BOMBACHA,LENCERIA,223374002004,coramina
0105000400,374C T5 NEGRO,BOMBACHA,LENCERIA,223374002005,coramina
0105000410,374C T2 AVELLANA,BOMBACHA,LENCERIA,223374003002,coramina
0105000420,374C T3 AVELLANA,BOMBACHA,LENCERIA,223374003003,coramina
0105000430,374C T4 AVELLANA,BOMBACHA,LENCERIA,223374003004,coramina
0105000440,374C T5 AVELLANA,BOMBACHA,LENCERIA,223374003005,coramina
0105000450,374C T2 HUESO,BOMBACHA,LENCERIA,223374004002,coramina
0105000460,374C T3 HUESO,BOMBACHA,LENCERIA,223374004003,coramina
0105000470,374C T4 HUESO,BOMBACHA,LENCERIA,223374004004,coramina
0105000480,374C T5 HUESO,BOMBACHA,LENCERIA,223374004005,coramina
0105000490,376C T3 BLANCO,BOMBACHA,LENCERIA,223376001003,coramina
0105000500,376C T4 BLANCO,BOMBACHA,LENCERIA,223376001004,coramina
0105000510,376C T5 BLANCO,BOMBACHA,LENCERIA,223376001005,coramina
0105000520,376C T6 BLANCO,BOMBACHA,LENCERIA,223376001006,coramina
0105000530,376C T3 NEGRO,BOMBACHA,LENCERIA,223376002003,coramina
0105000540,376C T4 NEGRO,BOMBACHA,LENCERIA,223376002004,coramina
0105000550,376C T5 NEGRO,BOMBACHA,LENCERIA,223376002005,coramina
0105000560,376C T6 NEGRO,BOMBACHA,LENCERIA,223376002006,coramina
0105000570,376C T3 AVELLANA,BOMBACHA,LENCERIA,223376003003,coramina
0105000580,376C T4 AVELLANA,BOMBACHA,LENCERIA,223376003004,coramina
0105000590,376C T5 AVELLANA,BOMBACHA,LENCERIA,223376003005,coramina
0105000600,376C T6 AVELLANA,BOMBACHA,LENCERIA,223376003006,coramina
0105000610,376C T3 HUESO,BOMBACHA,LENCERIA,223376004003,coramina
0105000620,376C T4 HUESO,BOMBACHA,LENCERIA,223376004004,coramina
0105000630,376C T5 HUESO,BOMBACHA,LENCERIA,223376004005,coramina
0105000640,376C T6 HUESO,BOMBACHA,LENCERIA,223376004006,coramina
0105000650,1101C CULOTTE,BOMBACHA,LENCERIA,1101C,coramina
0105000660,1102C BOMBACHA,BOMBACHA,LENCERIA,1102C,coramina
0105000670,1103C CULOTTE,BOMBACHA,LENCERIA,1103C,coramina
0105000680,1104C COLALESS CORAMINA,BOMBACHA,LENCERIA,1104C,coramina
0105000690,1105C CONJ CORAMINA,BOMBACHA,LENCERIA,1105C,coramina
0105000700,1106C CONJ CORAMINA,BOMBACHA,LENCERIA,1106C,coramina
0105000710,1107C CONJ CORAMINA,BOMBACHA,LENCERIA,1107C,coramina
0105000720,1108C  CORAMINA,BOMBACHA,LENCERIA,1108C,coramina
0105000730,1109C  CORAMINA,BOMBACHA,LENCERIA,1109C,coramina
0105000740,137C2  BOMBACHA,BOMBACHA,LENCERIA,137C2,coramina
0105000750,142C2  CORAMINA,CONJUNTO,LENCERIA,142C2,coramina
0105000760,370C  CORAMINA,BOMBACHA,LENCERIA,370C,coramina
0105000770,374C  CORAMINA,BOMBACHA,LENCERIA,374C,coramina
0105000780,375C CONJUNTO,BOMBACHA,LENCERIA,375C,coramina
0105000790,376C CONJUNTO,BOMBACHA,LENCERIA,376C,coramina
0105000800,832C2  BOMBACHAS,BOMBACHA,LENCERIA,832C2,coramina
0105000810,842C1 BOMBACHA,BOMBACHA,LENCERIA,842C2,coramina
0105000820,847C2  CULOTTE,BOMBACHA,LENCERIA,847C2,coramina
0105000830,848C2    CULOTTE,BOMBACHA,LENCERIA,848C2,coramina
0105000840,849C2  VEDETINA,BOMBACHA,LENCERIA,849C2,coramina
0105026850,1101CO CULOTTE,BOMBACHA,LENCERIA,1101CO,coramina
0105026860,1102 BOMBACHA TIRITALESS,BOMBACHA,LENCERIA,1102CO,coramina
0105026870,1103CO CULOTTE CORAMINA,BOMBACHA,LENCERIA,1103CO,coramina
0105026880,1104CO COLALESS CORAMINA,BOMBACHA,LENCERIA,1104CO,coramina
0105026890,111 CONJ CORAMINA,CULOTTE,LENCERIA,111,coramina
0105026900,1110C CORAMINA,CULOTTE,LENCERIA,1110C,coramina
0105026910,1112C TIRITALESS CORAMINA,BOMBACHA,LENCERIA,1112C,coramina
0105026920,60C T42 AMA,COLALESS,LENCERIA,223060010042,coramina
0105026930,1113C TIRITALESS CORAMINA,BOMBACHA,LENCERIA,1113C,coramina
0106000640,1100C BOXER DAMA,BOXER,LENCERIA,1100C,coramina
0106000650,1100CO CORAMINA,BOXER,LENCERIA,1100CO,coramina
0107000010,427CO CORAMINA,BABYDOL,LENCERIA,427CO,coramina
0112000870,1100CP CORAMINA PACK X 2,PACK,LENCERIA,1100CP,coramina
0112000880,1101CP CORAMINA PACK X 2,PACK,LENCERIA,1101CP,coramina
0112000890,1102CP CORAMINA PACK x2,PACK,LENCERIA,1102CP,coramina
0112000900,1103CP CORAMINA PACK x2,PACK,LENCERIA,1103CP,coramina
0112000910,1104CP CORAMINA PACK x2,PACK,LENCERIA,1104CP,coramina
0112000920,1105CP CORAMINA PACK x 2,PACK,LENCERIA,1105CP,coramina
0112000930,1106CP CORAMINA PACK,PACK,LENCERIA,1106CP,coramina
0112000940,1107CP CORAMINA PACK x2,PACK,LENCERIA,1107CP,coramina
0112000950,832CP  PACK X 2 COLALESS,PACK,LENCERIA,832CP,coramina
0112000960,832CP2  PACK X 2 VEDETINA,PACK,LENCERIA,832CP2,coramina
0112014950,602C CORAMINA,PACK,LENCERIA,602C,coramina
0112014960,602CP CORAMINA PACK X2,PACK,LENCERIA,602CP,coramina
0112014970,604 CORAMINA,PACK,LENCERIA,604C,coramina
0112014980,605 CORAMINA,PACK,LENCERIA,605C,coramina
0319000070,423C CORAMINA,CAMISETA,INDUMENTARIA,423C,coramina
0319000080,424C CORAMINA,CAMISETA,INDUMENTARIA,424C,coramina
0319000090,425C CORAMINA,CAMISETA,INDUMENTARIA,425C,coramina
0319000100,426C CORAMINA,CAMISETA,INDUMENTARIA,426C,coramina
0319000110,426C1 CORAMINA,CAMISETA,INDUMENTARIA,426C1,coramina
0319000120,426C2 BOMBACHA,CAMISETA,INDUMENTARIA,426C2,coramina
0319002480,421C T3 B/FR,CAMISETA,INDUMENTARIA,223421088003,coramina
0319002490,422C T1 G/F,CAMISETA,INDUMENTARIA,223422061001,coramina
0319002500,422C T2 G/F,CAMISETA,INDUMENTARIA,223422061002,coramina
0319002510,422C T3 G/F,CAMISETA,INDUMENTARIA,223422061003,coramina
0319002520,422C T1 G/V,CAMISETA,INDUMENTARIA,223422089001,coramina
0319002530,422C T1 G/V,CAMISETA,INDUMENTARIA,223422089002,coramina
0602000210,12C PIJAMA CORAMINA,PIJAMA,ROPA DE DORMIR,12C,coramina
0602000220,212C PIJAMA CORAMINA,PIJAMA,ROPA DE DORMIR,212C,coramina
0602000230,213C PIJAMA CORAMINA,PIJAMA,ROPA DE DORMIR,213C,coramina
0602000240,171C PIJAMA CORAMINA,PIJAMA,ROPA DE DORMIR,171C,coramina
0602000250,359C PIJAMA CORAMINA,PIJAMA,ROPA DE DORMIR,359C,coramina
0602000260,373C PIJAMA CORAMINA,PIJAMA,ROPA DE DORMIR,373C,coramina
0602000270,39C PIJAMA,PIJAMA,ROPA DE DORMIR,39C,coramina
0602000280,56C PIJAMA,PIJAMA,ROPA DE DORMIR,56C,coramina
0602000290,57C PIJAMA,PIJAMA,ROPA DE DORMIR,57C,coramina
0602000300,59C  PIJAMAS,PIJAMA,ROPA DE DORMIR,59C,coramina
0602000310,850C PIJAMA CORAMINA,PIJAMA,ROPA DE DORMIR,850C,coramina
0602033640,106C PIJAMA CORAMINA,PIJAMA,ROPA DE DORMIR,106C,coramina
0602033650,10C PIJAMA CORAMINA,PIJAMA,ROPA DE DORMIR,10C,coramina
0602033660,117C PIJAMA CORAMINA,PIJAMA,ROPA DE DORMIR,117C,coramina
0602033670,11C PIJAMA CORAMINA,PIJAMA,ROPA DE DORMIR,11C,coramina
0602033680,12C  PIJAMAS CORAMINA,PIJAMA,ROPA DE DORMIR,12,coramina
0602033690,138C PIJAMA CORAMINA,PIJAMA,ROPA DE DORMIR,138C,coramina
0602033700,16C PIJAMA CORAMINA,PIJAMA,ROPA DE DORMIR,16C,coramina
0602033710,17C PIJAMA CORAMINA,PIJAMA,ROPA DE DORMIR,17C,coramina
0602033720,18C PIJAMA CORAMINA,PIJAMA,ROPA DE DORMIR,18C,coramina
0602033730,19C PIJAMA CORAMINA,PIJAMA,ROPA DE DORMIR,19C,coramina
0602033740,20C PIYAMA  JUVENIL,PIJAMA,ROPA DE DORMIR,20C,coramina
0602033750,21C PIJAMA CORAMINA,PIJAMA,ROPA DE DORMIR,21,coramina
0602033760,210C CORAMINA,BOXER,ROPA DE DORMIR,210C,coramina
0602033770,21C PIJAMA CORAMINA,PIJAMA,ROPA DE DORMIR,21C,coramina
0602033780,22C PIJAMA CORAMINA,PIJAMA,ROPA DE DORMIR,22C,coramina
0602033790,23C PIJAMA CORAMINA,PIJAMA,ROPA DE DORMIR,23C,coramina
0602033800,24C PIJAMA CORAMINA,PIJAMA,ROPA DE DORMIR,24C,coramina
0602033810,25C PIJAMA CORAMINA,PIJAMA,ROPA DE DORMIR,25C,coramina
0602033820,26C PIJAMA CORAMINA,PIJAMA,ROPA DE DORMIR,26C,coramina
0602033830,27C PIJAMA CORAMINA,PIJAMA,ROPA DE DORMIR,27C,coramina
0602033840,28C PIJAMA,PIJAMA,ROPA DE DORMIR,28C,coramina
0602033850,29C PIJAMA,PIJAMA,ROPA DE DORMIR,29C,coramina
0602033860,309C CORAMINA,PIJAMA,ROPA DE DORMIR,309C,coramina
0602033870,30 CORAMINA,PIJAMA,ROPA DE DORMIR,30C,coramina
0602033880,31C PIJAMA,PIJAMA,ROPA DE DORMIR,31C,coramina
0602033890,32C  PIJAMA,PIJAMA,ROPA DE DORMIR,32C,coramina
0602033900,33C  PIJAMA,PIJAMA,ROPA DE DORMIR,33C,coramina
0602033910,34C  PIJAMA,PIJAMA,ROPA DE DORMIR,34C,coramina
0602033920,350C CORPIÑO,PIJAMA,ROPA DE DORMIR,350C,coramina
0602033930,35  PIJAMA,PIJAMA,ROPA DE DORMIR,35C,coramina
0602033940,36C PIJAMAS,PIJAMA,ROPA DE DORMIR,36C,coramina
0602033950,37C PIJAMA,PIJAMA,ROPA DE DORMIR,37C,coramina
0602033960,38C PIJAMA,PIJAMA,ROPA DE DORMIR,38C,coramina
0602033970,408C CONJ CMISETA,PIJAMA,ROPA DE DORMIR,408C,coramina
0602033980,40C PIJAMA,PIJAMA,ROPA DE DORMIR,40C,coramina
0602033990,411C PIJAMA,PIJAMA,ROPA DE DORMIR,411C,coramina
0602034000,417C PIJAMA CORAMINA,PIJAMA,ROPA DE DORMIR,417C,coramina
0602034010,418C PIJAMA CORAMINA,PIJAMA,ROPA DE DORMIR,418C,coramina
0602034020,41C PIJAMA CORAMINA OFERTA,PIJAMA,ROPA DE DORMIR,41C,coramina
0602034030,420C  PIJAMA,PIJAMA,ROPA DE DORMIR,420C,coramina
0602034040,421C PIJAMA,PIJAMA,ROPA DE DORMIR,421C,coramina
0602034050,49C PIJAMAS VERANO OFERTA,PIJAMA,ROPA DE DORMIR,49C,coramina
0602034060,58C  PIJAMA,PIJAMA,ROPA DE DORMIR,58C,coramina
